crime_head,cases_pending_prev,cases_reported,cases_reopened,total_for_inv,not_investigated,transferred,withdrawn,fr_non_cognizable,fr_false,fr_mistake,fr_insufficient,fr_abated,fr_total,cs_from_prev,cs_from_year,cs_total,total_disposed,quashed,stayed,cases_pending_end,chargesheeting_rate,pendency_pct,crime_head_norm,year,category,fr_rate,fr_false_rate,fr_insufficient_rate,pendency_load,reopened_rate,transferred_rate,cs_carryover_rate,cs_rate_yoy,log_cases_reported,log_total_for_inv,severity_ordinal,cat_Miscellaneous IPC Crimes,cat_Offences Affecting the Human Body,cat_Offences Relating to Documents & Property Marks,cat_Offences against Property,cat_Offences against Public Tranquillity,cat_Offences against the State,year_feature
Bank,4196,3062,0,7258,0,94,0,0,122,49,1366,1,1538,478,295,773,2405.0,1,3,4852,32.1,66.9,bank,2021,Offences Relating to Documents & Property Marks,0.6395010395010395,0.05072765072765073,0.567983367983368,0.5781206944061725,0.0,0.012951226233122072,0.6183699870633894,7.900000000000002,8.027150106832774,8.889997357284841,1,False,False,True,False,False,False,3
Burglary - Total,59101,99940,147,159188,14,15,8,60,2215,2856,59938,396,65465,13351,25827,39178,104672.0,7,23,54501,37.4,34.2,burglary,2018,Offences against Property,0.6254299143992663,0.021161342097217976,0.5726268725160502,0.3712654220167349,0.0014708825295177107,9.42282081563937e-05,0.34077798764612793,,11.512335290851738,11.977847454527831,2,False,False,False,True,False,False,0
Burglary,54645,100897,201,155743,10,6,2,130,1719,2974,55123,412,60358,12667,25614,38281,98655.0,140,15,56946,38.8,36.6,burglary,2019,Offences against Property,0.6118088287466423,0.017424357609852517,0.5587451218894126,0.35086649159191746,0.001992130588620078,3.852500593927175e-05,0.3308952221728795,1.3999999999999986,11.5218653845397,11.95596891263318,2,False,False,False,True,False,False,1
Burglary,57271,86223,142,143636,7,5,2,92,1505,2294,49106,336,53333,11483,23309,34792,88137.0,9,11,55488,39.5,38.6,burglary,2020,Offences against Property,0.6051147645143357,0.01707568898419506,0.5571553377128788,0.39872316132445906,0.0016468923605070572,3.481021470940433e-05,0.33004713727293633,0.7000000000000028,11.364703840173277,11.875044562574711,2,False,False,False,True,False,False,2
Burglary,55636,97792,118,153546,2,12,0,231,1384,4353,50696,254,56918,12332,27456,39788,96720.0,4,9,56822,41.1,37.0,burglary,2021,Offences against Property,0.5884822167080231,0.014309346567411084,0.5241521918941274,0.36234092714886745,0.001206642670157068,7.815247547966082e-05,0.30994269629033877,1.6000000000000014,11.490608278819195,11.941761988068208,2,False,False,False,True,False,False,3
Buying of Minors for Prostitution,24,8,0,32,0,0,0,0,0,0,1,0,1,0,2,2,3.0,0,0,29,66.7,90.6,buying of minors for prostitution,2018,Offences Affecting the Human Body,0.3333333333333333,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,,2.1972245773362196,3.4965075614664802,5,False,True,False,False,False,False,0
Buying of Minors for Prostitution,32,8,0,40,0,0,0,0,0,2,1,0,3,0,3,3,6.0,0,0,34,50.0,85.0,buying of minors for prostitution,2019,Offences Affecting the Human Body,0.5,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,-16.700000000000003,2.1972245773362196,3.713572066704308,5,False,True,False,False,False,False,1
Buying of Minors for Prostitution,27,1,0,28,0,0,0,0,0,2,0,0,2,6,1,7,9.0,0,0,19,77.8,67.9,buying of minors for prostitution,2020,Offences Affecting the Human Body,0.2222222222222222,0.0,0.0,0.9642857142857143,0.0,0.0,0.8571428571428571,27.799999999999997,0.6931471805599453,3.367295829986474,5,False,True,False,False,False,False,2
Buying of Minors for Prostitution,19,2,0,21,0,0,0,0,0,0,0,0,0,3,2,5,5.0,0,0,16,100.0,76.2,buying of minors for prostitution,2021,Offences Affecting the Human Body,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.6,22.200000000000003,1.0986122886681098,3.091042453358316,5,False,True,False,False,False,False,3
Caste Conflict,674,656,0,1330,0,0,0,4,11,17,57,0,89,314,422,736,825.0,7,6,498,89.2,37.4,caste conflict,2018,Offences against Public Tranquillity,0.10787878787878788,0.013333333333333334,0.06909090909090909,0.5067669172932331,0.0,0.0,0.4266304347826087,,6.48768401848461,7.193685818395112,3,False,False,False,False,True,False,0
Caste Conflict,464,492,0,956,0,0,0,5,14,19,11,0,49,190,264,454,503.0,0,3,453,90.3,47.4,caste conflict,2019,Offences against Public Tranquillity,0.09741550695825049,0.027833001988071572,0.02186878727634195,0.48535564853556484,0.0,0.0,0.4185022026431718,1.0999999999999943,6.20050917404269,6.863803391452954,3,False,False,False,False,True,False,1
Caste Conflict,456,736,0,1192,0,0,0,0,33,16,25,0,74,170,491,661,735.0,2,4,455,89.9,38.2,caste conflict,2020,Offences against Public Tranquillity,0.10068027210884353,0.044897959183673466,0.034013605442176874,0.3825503355704698,0.0,0.0,0.25718608169440244,-0.3999999999999915,6.602587892189336,7.084226422097916,3,False,False,False,False,True,False,2
Caste Conflict,455,451,0,906,0,0,0,12,33,10,19,0,74,195,227,422,496.0,1,4,409,85.1,45.1,caste conflict,2021,Offences against Public Tranquillity,0.14919354838709678,0.06653225806451613,0.038306451612903226,0.5022075055187638,0.0,0.0,0.46208530805687204,-4.800000000000011,6.113682179832232,6.810142450115136,3,False,False,False,False,True,False,3
Causing Death by Negligence - Total,48536,144031,15,192582,5,58,2,172,1203,2854,24202,5324,33755,25571,84380,109951,143769.0,27,309,48784,76.5,25.3,causing death by negligence,2018,Offences Affecting the Human Body,0.23478635867259284,0.008367589675103813,0.16833948904144844,0.25202770767776844,0.00010414424672466344,0.0003011704105264251,0.23256723449536612,,11.87779077609266,12.168282508614574,5,False,True,False,False,False,False,0
Causing Death by Negligence,47517,144842,23,192382,21,36,0,93,1439,2849,22790,5316,32487,23891,83843,107734,140278.0,48,37,52056,76.8,27.1,causing death by negligence,2019,Offences Affecting the Human Body,0.2315901281740544,0.010258201571165828,0.16246310896933233,0.2469929619195143,0.0001587937200535756,0.00018712769385909283,0.22175914753002765,0.29999999999999716,11.883405676175432,12.167243455721623,5,False,True,False,False,False,False,1
Causing Death by Negligence,52520,126779,193,179492,19,27,0,177,1129,2187,20993,4732,29218,24012,67903,91915,121179.0,307,224,58006,75.9,32.3,causing death by negligence,2020,Offences Affecting the Human Body,0.24111438450556616,0.0093167958144563,0.17323958771734377,0.29260357007554655,0.0015223341405122299,0.0001504245314554409,0.2612413643039765,-0.8999999999999915,11.750208579838157,12.097891488935575,5,False,True,False,False,False,False,2
Causing Death by Negligence,58321,146195,248,204764,17,45,0,234,1507,3532,23661,6791,35725,29025,82451,111476,147263.0,8,8,57493,75.7,28.1,causing death by negligence,2021,Offences Affecting the Human Body,0.24259318362385665,0.010233391958604673,0.16067172337926022,0.28482057392901095,0.0016963644447484524,0.00021976519310034967,0.26036994510029066,-0.20000000000000284,11.892703466142407,12.229618259105187,5,False,True,False,False,False,False,3
Causing Grievous Hurt by Rash/Negligent Driving on Public,30679,108712,13,139404,11,11,0,5,964,951,8617,100,10637,19136,78372,97508,108167.0,14,21,31223,90.1,22.4,causing grievous hurt by rash/negligent driving on public,2018,Miscellaneous IPC Crimes,0.09833868000406779,0.008912145108951898,0.07966385311601505,0.22007259476055208,0.00011958201486496432,7.890734842615706e-05,0.19625056405628255,,11.596466661174555,11.845138644671058,1,True,False,False,False,False,False,0
Causing Grievous Hurt by Rash/Negligent Driving on Public ,32117,112171,6,144294,6,3,1,45,767,1030,9368,152,11362,19023,80454,99477,110848.0,28,27,33417,89.7,23.2,causing grievous hurt by rash/negligent driving on public,2019,Miscellaneous IPC Crimes,0.10250072170900693,0.006919385103926097,0.0845121247113164,0.22258028746864042,5.3489761168216384e-05,2.0790885275895046e-05,0.19123013359872132,-0.3999999999999915,11.62778868655966,11.879615094126986,1,True,False,False,False,False,False,1
Causing Grievous Hurt by Rash/Negligent Driving on Public,33203,85920,10,119133,3,14,1,84,588,967,7769,156,9564,18117,59887,78004,87585.0,4,10,31543,89.1,26.5,causing grievous hurt by rash/negligent driving on public,2020,Miscellaneous IPC Crimes,0.10919678027059428,0.006713478335331392,0.08870240337957412,0.27870531254983927,0.00011638733705772812,0.00011751571772724602,0.23225732013742886,-0.6000000000000085,11.361183548408668,11.688004188994599,1,True,False,False,False,False,False,2
Causing Grievous Hurt by Rash/Negligent Driving on Public,31543,113913,601,146057,3,26,0,7,656,1424,7766,158,10011,19100,75799,94899,104939.0,3,5,41115,90.4,28.1,causing grievous hurt by rash/negligent driving on public,2021,Miscellaneous IPC Crimes,0.09539827900018105,0.006251250726612603,0.0740048980836486,0.2159636306373539,0.005275956212197027,0.0001780126936743874,0.20126660976406496,1.3000000000000114,11.64319905671944,11.891759082077476,1,True,False,False,False,False,False,3
Causing Hurt by act endangering life/safety of others,2408,14727,0,17135,0,0,1,23,308,153,1135,12,1631,1445,10823,12268,13899.0,2,0,3233,88.3,18.9,causing hurt by act endangering life/safety of others,2018,Offences Affecting the Human Body,0.11734657169580545,0.02215986761637528,0.08166055111878552,0.14053107674350743,0.0,0.0,0.11778611020541245,,9.597505722912913,9.74893679268753,5,False,True,False,False,False,False,0
Causing Hurt by act endangering life/safety of others,3212,9496,0,12708,5,2,0,6,126,93,994,14,1233,1447,6619,8066,9306.0,4,1,3398,86.7,26.7,causing hurt by act endangering life/safety of others,2019,Offences Affecting the Human Body,0.13249516441005801,0.013539651837524178,0.10681280894046852,0.2527541706011961,0.0,0.00015738117721120554,0.17939499132159684,-1.5999999999999943,9.158731238242952,9.450065682882071,5,False,True,False,False,False,False,1
Causing Hurt by act endangering life/safety of others,3370,11007,0,14377,0,1,0,7,332,152,1024,57,1572,1184,7635,8819,10392.0,3,3,3982,84.9,27.7,causing hurt by act endangering life/safety of others,2020,Offences Affecting the Human Body,0.151270207852194,0.03194765204003079,0.09853733641262509,0.23440217013285108,0.0,6.955554009876887e-05,0.1342555845333938,-1.7999999999999972,9.306377560173125,9.573454539543818,5,False,True,False,False,False,False,2
Causing Hurt by act endangering life/safety of others,3982,7401,2,11385,0,1,0,7,122,119,824,17,1089,1441,5167,6608,7698.0,5,2,3682,85.8,32.3,causing hurt by act endangering life/safety of others,2021,Offences Affecting the Human Body,0.14146531566640685,0.0158482722785139,0.1070407898155365,0.3497584541062802,0.00027023375219564923,8.78348704435661e-05,0.21806900726392253,0.8999999999999915,8.909505512946101,9.340139809511028,5,False,True,False,False,False,False,3
Causing Hurt by Rash/Negligent Driving on Public Way,51534,166954,3,218491,33,10,1,45,1476,2957,16551,221,21250,27832,114695,142527,163820.0,21,31,54649,87.0,25.0,causing hurt by rash/negligent driving on public way,2018,Miscellaneous IPC Crimes,0.12971554144793065,0.009009888902453913,0.10103162007080943,0.23586326210232916,1.796902140709417e-05,4.576847558938354e-05,0.19527528117479495,,12.025479594009889,12.294504679575189,1,True,False,False,False,False,False,0
Causing Hurt by Rash/Negligent Driving on Public Way ,55619,160794,5,216418,15,14,0,43,1544,2980,14932,203,19702,30140,107567,137707,157438.0,27,15,58953,87.5,27.2,causing hurt by rash/negligent driving on public way,2019,Miscellaneous IPC Crimes,0.1251413254741549,0.009807035150344898,0.09484368449802462,0.2569980315870214,3.109568765003669e-05,6.46896284042917e-05,0.2188705004102914,0.5,11.987885540716196,12.284971622469923,1,True,False,False,False,False,False,1
Causing Hurt by Rash/Negligent Driving on Public Way,59274,130247,1,189522,3,7,0,200,1402,2477,11211,241,15531,28783,79857,108640,124181.0,2,1,65339,87.5,34.5,causing hurt by rash/negligent driving on public way,2020,Miscellaneous IPC Crimes,0.12506744187919247,0.011289971895861686,0.09027951135842037,0.31275524741190996,7.677720024261596e-06,3.693502601281118e-05,0.26493924889543446,0.0,11.77719560441135,12.15226566817129,1,True,False,False,False,False,False,2
Causing Hurt by Rash/Negligent Driving on Public Way,65742,125303,11,191056,4,39,0,22,1705,2882,12360,216,17185,29742,85888,115630,132858.0,119,129,58079,87.0,30.4,causing hurt by rash/negligent driving on public way,2021,Miscellaneous IPC Crimes,0.12934862785831489,0.012833250538168571,0.09303165786027187,0.3440980654886525,8.77872038179453e-05,0.00020412863244284398,0.2572169852114503,-0.5,11.738498063758499,12.160327091826966,1,True,False,False,False,False,False,3
Cheating by Impersonation,767,528,0,1295,0,1,0,1,50,17,256,0,324,79,207,286,611.0,0,0,684,46.8,52.8,cheating by impersonation,2018,Miscellaneous IPC Crimes,0.530278232405892,0.08183306055646482,0.41898527004909986,0.5922779922779923,0.0,0.0007722007722007722,0.2762237762237762,,6.270988431858299,7.16703787691222,1,True,False,False,False,False,False,0
Cheating by Impersonation,666,775,0,1441,0,0,0,1,17,9,137,0,164,118,469,587,751.0,2,1,688,78.2,47.7,cheating by impersonation,2019,Miscellaneous IPC Crimes,0.21837549933422104,0.022636484687083888,0.18242343541944075,0.4621790423317141,0.0,0.0,0.2010221465076661,31.400000000000006,6.654152520183219,7.273786317844895,1,True,False,False,False,False,False,1
Cheating by Impersonation,697,585,1,1283,0,0,0,2,7,15,119,0,143,115,140,255,398.0,0,0,885,64.1,69.0,cheating by impersonation,2020,Miscellaneous IPC Crimes,0.3592964824120603,0.017587939698492462,0.2989949748743719,0.5432579890880749,0.0017094017094017094,0.0,0.45098039215686275,-14.100000000000009,6.373319789577012,7.157735484249907,1,True,False,False,False,False,False,2
Cheating by Impersonation,885,471,2,1358,0,1,0,1,65,13,80,1,160,59,205,264,425.0,0,0,933,62.1,68.7,cheating by impersonation,2021,Miscellaneous IPC Crimes,0.3764705882352941,0.15294117647058825,0.18823529411764706,0.6516936671575847,0.004246284501061571,0.0007363770250368188,0.22348484848484848,-1.999999999999993,6.156978985585555,7.214504414151143,1,True,False,False,False,False,False,3
Circulate False/Fake News/Rumours,83,280,0,363,0,1,0,0,8,26,28,1,63,25,97,122,186.0,0,3,177,65.6,48.8,circulate false/fake news/rumours,2018,Miscellaneous IPC Crimes,0.3387096774193548,0.043010752688172046,0.15053763440860216,0.22865013774104684,0.0,0.0027548209366391185,0.20491803278688525,,5.638354669333745,5.8971538676367405,1,True,False,False,False,False,False,0
Circulate False/Fake News/Rumours,172,476,0,648,0,1,0,1,13,11,58,0,83,56,207,263,347.0,1,0,300,75.8,46.3,circulate false/fake news/rumours,2019,Miscellaneous IPC Crimes,0.23919308357348704,0.037463976945244955,0.16714697406340057,0.2654320987654321,0.0,0.0015432098765432098,0.21292775665399238,10.200000000000003,6.1675164908883415,6.47543271670409,1,True,False,False,False,False,False,1
Circulate False/Fake News/Rumours,313,1527,0,1840,0,1,0,4,39,28,90,0,161,94,579,673,835.0,1,5,1004,80.6,54.6,circulate false/fake news/rumours,2020,Miscellaneous IPC Crimes,0.19281437125748502,0.046706586826347304,0.10778443113772455,0.1701086956521739,0.0,0.0005434782608695652,0.13967310549777118,4.799999999999997,7.331714969726466,7.518064181233078,1,True,False,False,False,False,False,2
Circulate False/Fake News/Rumours,1003,882,0,1885,0,2,0,1,39,28,151,2,221,298,334,632,855.0,1,3,1029,73.9,54.6,circulate false/fake news/rumours,2021,Miscellaneous IPC Crimes,0.2584795321637427,0.0456140350877193,0.17660818713450294,0.5320954907161803,0.0,0.0010610079575596816,0.47151898734177217,-6.699999999999989,6.78332520060396,7.542213463193403,1,True,False,False,False,False,False,3
Communal/Religious,625,512,0,1137,0,0,0,2,6,8,25,0,41,328,284,612,653.0,3,0,481,93.7,42.3,communal/religious,2018,Offences against Public Tranquillity,0.06278713629402756,0.009188361408882083,0.03828483920367534,0.5496921723834652,0.0,0.0,0.5359477124183006,,6.240275845170769,7.037027614686276,3,False,False,False,False,True,False,0
Communal/Religious,490,440,0,930,0,0,0,0,9,24,37,2,72,200,214,414,486.0,0,2,444,85.2,47.7,communal/religious,2019,Offences against Public Tranquillity,0.14814814814814814,0.018518518518518517,0.07613168724279835,0.5268817204301075,0.0,0.0,0.4830917874396135,-8.5,6.089044875446846,6.836259277277067,3,False,False,False,False,True,False,1
Communal/Religious,448,857,0,1305,0,0,4,0,12,14,27,2,55,151,341,492,547.0,1,0,753,89.9,57.7,communal/religious,2020,Offences against Public Tranquillity,0.10054844606946983,0.021937842778793418,0.04936014625228519,0.3432950191570881,0.0,0.0,0.30691056910569103,4.700000000000003,6.754604099487962,7.174724309836376,3,False,False,False,False,True,False,2
Communal/Religious,754,378,0,1132,0,1,0,0,12,9,31,0,52,206,139,345,398.0,1,0,733,86.7,64.8,communal/religious,2021,Offences against Public Tranquillity,0.1306532663316583,0.03015075376884422,0.07788944723618091,0.666077738515901,0.0,0.0008833922261484099,0.5971014492753624,-3.200000000000003,5.937536205082426,7.0326242610280065,3,False,False,False,False,True,False,3
Counterfeit Coin,775,8,0,783,0,0,0,0,0,0,3,0,3,6,5,11,14.0,0,0,769,78.6,98.2,counterfeit coin,2018,Offences Relating to Documents & Property Marks,0.21428571428571427,0.0,0.21428571428571427,0.9897828863346104,0.0,0.0,0.5454545454545454,,2.1972245773362196,6.664409020350408,1,False,False,True,False,False,False,0
